Bone end -x,Bone end -y,Bone end -z,Palm Position-x,Palm Position-y,Palm Position-z,Sphere radius,alphabet
96.7025,96.1443,99.5931,75.8951,114.845,81.1946,34.63592529,Z
45.8807,97.9366,122.581,75.8951,114.845,81.1946,34.63592529,Z
61.6041,116.391,52.3443,75.8951,114.845,81.1946,34.63592529,Z
80.628,119.829,58.7734,75.8951,114.845,81.1946,34.63592529,Z
96.2942,124.482,71.5522,75.8951,114.845,81.1946,34.63592529,Z
110.292,126.804,85.4206,75.8951,114.845,81.1946,34.63592529,Z
57.4625,84.7767,80.5088,75.8951,114.845,81.1946,34.63592529,Z
73.8409,93.4601,25.0751,75.8951,114.845,81.1946,34.63592529,Z
93.4955,78.082,55.1075,75.8951,114.845,81.1946,34.63592529,Z
106.345,85.1515,68.3451,75.8951,114.845,81.1946,34.63592529,Z
116.735,95.617,78.0548,75.8951,114.845,81.1946,34.63592529,Z
76.4072,77.2562,57.6001,75.8951,114.845,81.1946,34.63592529,Z
79.2588,73.9069,25.7676,75.8951,114.845,81.1946,34.63592529,Z
84.0146,76.2734,79.5368,75.8951,114.845,81.1946,34.63592529,Z
92.1883,83.1599,89.6303,75.8951,114.845,81.1946,34.63592529,Z
104.597,92.2538,91.045,75.8951,114.845,81.1946,34.63592529,Z
92.2361,75.9582,54.8015,75.8951,114.845,81.1946,34.63592529,Z
82.3464,63.6806,25.0913,75.8951,114.845,81.1946,34.63592529,Z
78.1622,83.7099,88.8716,75.8951,114.845,81.1946,34.63592529,Z
84.7678,89.5196,98.6178,75.8951,114.845,81.1946,34.63592529,Z
96.7025,96.1443,99.5931,75.8951,114.845,81.1946,34.63592529,Z
19.476,132.833,60.0754,42.9556,161.514,20.8355,38.13685989,Z
27.9634,163.557,-7.12837,42.9556,161.514,20.8355,38.13685989,Z
45.1641,172.939,-0.22667,42.9556,161.514,20.8355,38.13685989,Z
59.8857,178.252,13.4881,42.9556,161.514,20.8355,38.13685989,Z
73.8775,180.525,27.7715,42.9556,161.514,20.8355,38.13685989,Z
29.9691,126.928,16.722,42.9556,161.514,20.8355,38.13685989,Z
42.7731,162.533,-39.5208,42.9556,161.514,20.8355,38.13685989,Z
62.0587,135.764,-13.6028,42.9556,161.514,20.8355,38.13685989,Z
73.5349,143.969,-2.28252,42.9556,161.514,20.8355,38.13685989,Z
82.448,155.387,8.70188,42.9556,161.514,20.8355,38.13685989,Z
37.0948,123.017,-12.2068,42.9556,161.514,20.8355,38.13685989,Z
50.393,157.369,-56.0311,42.9556,161.514,20.8355,38.13685989,Z
51.958,131.979,10.5557,42.9556,161.514,20.8355,38.13685989,Z
61.7658,136.904,19.423,42.9556,161.514,20.8355,38.13685989,Z
72.8565,146.971,21.4074,42.9556,161.514,20.8355,38.13685989,Z
52.1058,125.749,-16.85,42.9556,161.514,20.8355,38.13685989,Z
54.1221,155.482,-65.229,42.9556,161.514,20.8355,38.13685989,Z
45.6876,135.942,21.637,42.9556,161.514,20.8355,38.13685989,Z
54.988,138.469,30.6752,42.9556,161.514,20.8355,38.13685989,Z
66.3029,147.809,31.6447,42.9556,161.514,20.8355,38.13685989,Z
19.476,132.833,60.0754,42.9556,161.514,20.8355,38.13685989,Z
27.9634,163.557,-7.12837,42.9556,161.514,20.8355,38.13685989,Z
45.1641,172.939,-0.22667,42.9556,161.514,20.8355,38.13685989,Z
59.8857,178.252,13.4881,42.9556,161.514,20.8355,38.13685989,Z
73.8775,180.525,27.7715,42.9556,161.514,20.8355,38.13685989,Z
29.9691,126.928,16.722,42.9556,161.514,20.8355,38.13685989,Z
42.7731,162.533,-39.5208,42.9556,161.514,20.8355,38.13685989,Z
62.0587,135.764,-13.6028,42.9556,161.514,20.8355,38.13685989,Z
73.5349,143.969,-2.28252,42.9556,161.514,20.8355,38.13685989,Z
82.448,155.387,8.70188,42.9556,161.514,20.8355,38.13685989,Z
37.0948,123.017,-12.2068,42.9556,161.514,20.8355,38.13685989,Z
50.393,157.369,-56.0311,42.9556,161.514,20.8355,38.13685989,Z
51.958,131.979,10.5557,42.9556,161.514,20.8355,38.13685989,Z
61.7658,136.904,19.423,42.9556,161.514,20.8355,38.13685989,Z
72.8565,146.971,21.4074,42.9556,161.514,20.8355,38.13685989,Z
52.1058,125.749,-16.85,42.9556,161.514,20.8355,38.13685989,Z
54.1221,155.482,-65.229,42.9556,161.514,20.8355,38.13685989,Z
45.6876,135.942,21.637,42.9556,161.514,20.8355,38.13685989,Z
54.988,138.469,30.6752,42.9556,161.514,20.8355,38.13685989,Z
66.3029,147.809,31.6447,42.9556,161.514,20.8355,38.13685989,Z
19.476,132.833,60.0754,42.9556,161.514,20.8355,38.13685989,Z
27.9634,163.557,-7.12837,42.9556,161.514,20.8355,38.13685989,Z
45.1641,172.939,-0.22667,42.9556,161.514,20.8355,38.13685989,Z
59.8857,178.252,13.4881,42.9556,161.514,20.8355,38.13685989,Z
73.8775,180.525,27.7715,42.9556,161.514,20.8355,38.13685989,Z
29.9691,126.928,16.722,42.9556,161.514,20.8355,38.13685989,Z
42.7731,162.533,-39.5208,42.9556,161.514,20.8355,38.13685989,Z
62.0587,135.764,-13.6028,42.9556,161.514,20.8355,38.13685989,Z
73.5349,143.969,-2.28252,42.9556,161.514,20.8355,38.13685989,Z
82.448,155.387,8.70188,42.9556,161.514,20.8355,38.13685989,Z
37.0948,123.017,-12.2068,42.9556,161.514,20.8355,38.13685989,Z
50.393,157.369,-56.0311,42.9556,161.514,20.8355,38.13685989,Z
51.958,131.979,10.5557,42.9556,161.514,20.8355,38.13685989,Z
61.7658,136.904,19.423,42.9556,161.514,20.8355,38.13685989,Z
72.8565,146.971,21.4074,42.9556,161.514,20.8355,38.13685989,Z
52.1058,125.749,-16.85,42.9556,161.514,20.8355,38.13685989,Z
54.1221,155.482,-65.229,42.9556,161.514,20.8355,38.13685989,Z
45.6876,135.942,21.637,42.9556,161.514,20.8355,38.13685989,Z
54.988,138.469,30.6752,42.9556,161.514,20.8355,38.13685989,Z
66.3029,147.809,31.6447,42.9556,161.514,20.8355,38.13685989,Z
19.476,132.833,60.0754,42.9556,161.514,20.8355,38.13685989,Z
27.9634,163.557,-7.12837,42.9556,161.514,20.8355,38.13685989,Z
45.1641,172.939,-0.22667,42.9556,161.514,20.8355,38.13685989,Z
59.8857,178.252,13.4881,42.9556,161.514,20.8355,38.13685989,Z
73.8775,180.525,27.7715,42.9556,161.514,20.8355,38.13685989,Z
29.9691,126.928,16.722,42.9556,161.514,20.8355,38.13685989,Z
42.7731,162.533,-39.5208,42.9556,161.514,20.8355,38.13685989,Z
62.0587,135.764,-13.6028,42.9556,161.514,20.8355,38.13685989,Z
73.5349,143.969,-2.28252,42.9556,161.514,20.8355,38.13685989,Z
82.448,155.387,8.70188,42.9556,161.514,20.8355,38.13685989,Z
37.0948,123.017,-12.2068,42.9556,161.514,20.8355,38.13685989,Z
50.393,157.369,-56.0311,42.9556,161.514,20.8355,38.13685989,Z
51.958,131.979,10.5557,42.9556,161.514,20.8355,38.13685989,Z
61.7658,136.904,19.423,42.9556,161.514,20.8355,38.13685989,Z
72.8565,146.971,21.4074,42.9556,161.514,20.8355,38.13685989,Z
52.1058,125.749,-16.85,42.9556,161.514,20.8355,38.13685989,Z
54.1221,155.482,-65.229,42.9556,161.514,20.8355,38.13685989,Z
45.6876,135.942,21.637,42.9556,161.514,20.8355,38.13685989,Z
54.988,138.469,30.6752,42.9556,161.514,20.8355,38.13685989,Z
66.3029,147.809,31.6447,42.9556,161.514,20.8355,38.13685989,Z
19.476,132.833,60.0754,42.9556,161.514,20.8355,38.13685989,Z
27.9634,163.557,-7.12837,42.9556,161.514,20.8355,38.13685989,Z
45.1641,172.939,-0.22667,42.9556,161.514,20.8355,38.13685989,Z
59.8857,178.252,13.4881,42.9556,161.514,20.8355,38.13685989,Z
73.8775,180.525,27.7715,42.9556,161.514,20.8355,38.13685989,Z
29.9691,126.928,16.722,42.9556,161.514,20.8355,38.13685989,Z
42.7731,162.533,-39.5208,42.9556,161.514,20.8355,38.13685989,Z
62.0587,135.764,-13.6028,42.9556,161.514,20.8355,38.13685989,Z
73.5349,143.969,-2.28252,42.9556,161.514,20.8355,38.13685989,Z
82.448,155.387,8.70188,42.9556,161.514,20.8355,38.13685989,Z
37.0948,123.017,-12.2068,42.9556,161.514,20.8355,38.13685989,Z
50.393,157.369,-56.0311,42.9556,161.514,20.8355,38.13685989,Z
51.958,131.979,10.5557,42.9556,161.514,20.8355,38.13685989,Z
61.7658,136.904,19.423,42.9556,161.514,20.8355,38.13685989,Z
72.8565,146.971,21.4074,42.9556,161.514,20.8355,38.13685989,Z
52.1058,125.749,-16.85,42.9556,161.514,20.8355,38.13685989,Z
54.1221,155.482,-65.229,42.9556,161.514,20.8355,38.13685989,Z
45.6876,135.942,21.637,42.9556,161.514,20.8355,38.13685989,Z
54.988,138.469,30.6752,42.9556,161.514,20.8355,38.13685989,Z
66.3029,147.809,31.6447,42.9556,161.514,20.8355,38.13685989,Z
-38.3829,139.171,107.625,-24.0782,126.929,59.1677,38.48072433,Z
-46.1315,131.395,32.9013,-24.0782,126.929,59.1677,38.48072433,Z
-23.0131,126.614,35.8758,-24.0782,126.929,59.1677,38.48072433,Z
-4.6219,121.939,44.9494,-24.0782,126.929,59.1677,38.48072433,Z
11.5072,118.084,55.2518,-24.0782,126.929,59.1677,38.48072433,Z
-36.8682,121.758,65.7667,-24.0782,126.929,59.1677,38.48072433,Z
-25.4102,112.153,7.28165,-24.0782,126.929,59.1677,38.48072433,Z
-16.9837,92.1337,12.7002,-24.0782,126.929,59.1677,38.48072433,Z
-5.33324,87.5981,25.713,-24.0782,126.929,59.1677,38.48072433,Z
5.2131,92.3148,37.5638,-24.0782,126.929,59.1677,38.48072433,Z
-28.597,108.094,39.9695,-24.0782,126.929,59.1677,38.48072433,Z
-26.4105,90.9048,11.7339,-24.0782,126.929,59.1677,38.48072433,Z
-29.0761,90.2157,37.2723,-24.0782,126.929,59.1677,38.48072433,Z
-17.307,89.8509,49.2977,-24.0782,126.929,59.1677,38.48072433,Z
-5.1725,94.367,52.6533,-24.0782,126.929,59.1677,38.48072433,Z
-15.8251,100.634,34.099,-24.0782,126.929,59.1677,38.48072433,Z
-26.0839,93.3637,23.5422,-24.0782,126.929,59.1677,38.48072433,Z
-35.3167,101.065,45.5452,-24.0782,126.929,59.1677,38.48072433,Z
-20.0399,101.484,57.4483,-24.0782,126.929,59.1677,38.48072433,Z
-6.48219,101.828,62.5051,-24.0782,126.929,59.1677,38.48072433,Z
-38.3829,139.171,107.625,-24.0782,126.929,59.1677,38.48072433,Z
-46.1315,131.395,32.9013,-24.0782,126.929,59.1677,38.48072433,Z
-23.0131,126.614,35.8758,-24.0782,126.929,59.1677,38.48072433,Z
-4.6219,121.939,44.9494,-24.0782,126.929,59.1677,38.48072433,Z
11.5072,118.084,55.2518,-24.0782,126.929,59.1677,38.48072433,Z
-36.8682,121.758,65.7667,-24.0782,126.929,59.1677,38.48072433,Z
-25.4102,112.153,7.28165,-24.0782,126.929,59.1677,38.48072433,Z
-16.9837,92.1337,12.7002,-24.0782,126.929,59.1677,38.48072433,Z
-5.33324,87.5981,25.713,-24.0782,126.929,59.1677,38.48072433,Z
5.2131,92.3148,37.5638,-24.0782,126.929,59.1677,38.48072433,Z
-28.597,108.094,39.9695,-24.0782,126.929,59.1677,38.48072433,Z
-26.4105,90.9048,11.7339,-24.0782,126.929,59.1677,38.48072433,Z
-29.0761,90.2157,37.2723,-24.0782,126.929,59.1677,38.48072433,Z
-17.307,89.8509,49.2977,-24.0782,126.929,59.1677,38.48072433,Z
-5.1725,94.367,52.6533,-24.0782,126.929,59.1677,38.48072433,Z
-15.8251,100.634,34.099,-24.0782,126.929,59.1677,38.48072433,Z
-26.0839,93.3637,23.5422,-24.0782,126.929,59.1677,38.48072433,Z
-35.3167,101.065,45.5452,-24.0782,126.929,59.1677,38.48072433,Z
-20.0399,101.484,57.4483,-24.0782,126.929,59.1677,38.48072433,Z
-6.48219,101.828,62.5051,-24.0782,126.929,59.1677,38.48072433,Z
-38.3829,139.171,107.625,-24.0782,126.929,59.1677,38.48072433,Z
-46.1315,131.395,32.9013,-24.0782,126.929,59.1677,38.48072433,Z
-23.0131,126.614,35.8758,-24.0782,126.929,59.1677,38.48072433,Z
-4.6219,121.939,44.9494,-24.0782,126.929,59.1677,38.48072433,Z
11.5072,118.084,55.2518,-24.0782,126.929,59.1677,38.48072433,Z
-36.8682,121.758,65.7667,-24.0782,126.929,59.1677,38.48072433,Z
-25.4102,112.153,7.28165,-24.0782,126.929,59.1677,38.48072433,Z
-16.9837,92.1337,12.7002,-24.0782,126.929,59.1677,38.48072433,Z
-5.33324,87.5981,25.713,-24.0782,126.929,59.1677,38.48072433,Z
5.2131,92.3148,37.5638,-24.0782,126.929,59.1677,38.48072433,Z
-28.597,108.094,39.9695,-24.0782,126.929,59.1677,38.48072433,Z
-26.4105,90.9048,11.7339,-24.0782,126.929,59.1677,38.48072433,Z
-29.0761,90.2157,37.2723,-24.0782,126.929,59.1677,38.48072433,Z
-17.307,89.8509,49.2977,-24.0782,126.929,59.1677,38.48072433,Z
-5.1725,94.367,52.6533,-24.0782,126.929,59.1677,38.48072433,Z
-15.8251,100.634,34.099,-24.0782,126.929,59.1677,38.48072433,Z
-26.0839,93.3637,23.5422,-24.0782,126.929,59.1677,38.48072433,Z
-35.3167,101.065,45.5452,-24.0782,126.929,59.1677,38.48072433,Z
-20.0399,101.484,57.4483,-24.0782,126.929,59.1677,38.48072433,Z
-6.48219,101.828,62.5051,-24.0782,126.929,59.1677,38.48072433,Z
-38.3829,139.171,107.625,-24.0782,126.929,59.1677,38.48072433,Z
-46.1315,131.395,32.9013,-24.0782,126.929,59.1677,38.48072433,Z
-23.0131,126.614,35.8758,-24.0782,126.929,59.1677,38.48072433,Z
-4.6219,121.939,44.9494,-24.0782,126.929,59.1677,38.48072433,Z
11.5072,118.084,55.2518,-24.0782,126.929,59.1677,38.48072433,Z
-36.8682,121.758,65.7667,-24.0782,126.929,59.1677,38.48072433,Z
-25.4102,112.153,7.28165,-24.0782,126.929,59.1677,38.48072433,Z
-16.9837,92.1337,12.7002,-24.0782,126.929,59.1677,38.48072433,Z
-5.33324,87.5981,25.713,-24.0782,126.929,59.1677,38.48072433,Z
5.2131,92.3148,37.5638,-24.0782,126.929,59.1677,38.48072433,Z
-28.597,108.094,39.9695,-24.0782,126.929,59.1677,38.48072433,Z
-26.4105,90.9048,11.7339,-24.0782,126.929,59.1677,38.48072433,Z
-29.0761,90.2157,37.2723,-24.0782,126.929,59.1677,38.48072433,Z
-17.307,89.8509,49.2977,-24.0782,126.929,59.1677,38.48072433,Z
-5.1725,94.367,52.6533,-24.0782,126.929,59.1677,38.48072433,Z
-15.8251,100.634,34.099,-24.0782,126.929,59.1677,38.48072433,Z
-26.0839,93.3637,23.5422,-24.0782,126.929,59.1677,38.48072433,Z
-35.3167,101.065,45.5452,-24.0782,126.929,59.1677,38.48072433,Z
-20.0399,101.484,57.4483,-24.0782,126.929,59.1677,38.48072433,Z
-6.48219,101.828,62.5051,-24.0782,126.929,59.1677,38.48072433,Z
-38.3829,139.171,107.625,-24.0782,126.929,59.1677,38.48072433,Z
-46.1315,131.395,32.9013,-24.0782,126.929,59.1677,38.48072433,Z
-23.0131,126.614,35.8758,-24.0782,126.929,59.1677,38.48072433,Z
-4.6219,121.939,44.9494,-24.0782,126.929,59.1677,38.48072433,Z
11.5072,118.084,55.2518,-24.0782,126.929,59.1677,38.48072433,Z
-36.8682,121.758,65.7667,-24.0782,126.929,59.1677,38.48072433,Z
-25.4102,112.153,7.28165,-24.0782,126.929,59.1677,38.48072433,Z
-16.9837,92.1337,12.7002,-24.0782,126.929,59.1677,38.48072433,Z
-5.33324,87.5981,25.713,-24.0782,126.929,59.1677,38.48072433,Z
5.2131,92.3148,37.5638,-24.0782,126.929,59.1677,38.48072433,Z
-28.597,108.094,39.9695,-24.0782,126.929,59.1677,38.48072433,Z
-26.4105,90.9048,11.7339,-24.0782,126.929,59.1677,38.48072433,Z
-29.0761,90.2157,37.2723,-24.0782,126.929,59.1677,38.48072433,Z
-17.307,89.8509,49.2977,-24.0782,126.929,59.1677,38.48072433,Z
-5.1725,94.367,52.6533,-24.0782,126.929,59.1677,38.48072433,Z
-15.8251,100.634,34.099,-24.0782,126.929,59.1677,38.48072433,Z
-26.0839,93.3637,23.5422,-24.0782,126.929,59.1677,38.48072433,Z
-35.3167,101.065,45.5452,-24.0782,126.929,59.1677,38.48072433,Z
-20.0399,101.484,57.4483,-24.0782,126.929,59.1677,38.48072433,Z
-6.48219,101.828,62.5051,-24.0782,126.929,59.1677,38.48072433,Z
2.93759,101.352,130.679,4.36839,114.911,77.8318,46.30560684,Z
-15.8384,98.7584,57.7292,4.36839,114.911,77.8318,46.30560684,Z
-1.77003,113.674,55.2276,4.36839,114.911,77.8318,46.30560684,Z
11.698,128.999,59.1572,4.36839,114.911,77.8318,46.30560684,Z
25.2966,143.291,65.1782,4.36839,114.911,77.8318,46.30560684,Z
-0.0240323,81.9014,89.4178,4.36839,114.911,77.8318,46.30560684,Z
5.24528,76.1028,35.7871,4.36839,114.911,77.8318,46.30560684,Z
24.2978,80.7216,45.6892,4.36839,114.911,77.8318,46.30560684,Z
35.5451,97.2458,53.7811,4.36839,114.911,77.8318,46.30560684,Z
39.8764,115.581,55.966,4.36839,114.911,77.8318,46.30560684,Z
5.32838,70.7046,61.2459,4.36839,114.911,77.8318,46.30560684,Z
16.6336,63.8654,23.9352,4.36839,114.911,77.8318,46.30560684,Z
23.1895,87.04,71.4657,4.36839,114.911,77.8318,46.30560684,Z
33.8267,100.238,79.2889,4.36839,114.911,77.8318,46.30560684,Z
38.4193,113.91,73.8535,4.36839,114.911,77.8318,46.30560684,Z
14.1726,67.3009,48.1623,4.36839,114.911,77.8318,46.30560684,Z
22.0876,57.5778,16.739,4.36839,114.911,77.8318,46.30560684,Z
18.4851,94.5936,81.4726,4.36839,114.911,77.8318,46.30560684,Z
29.4769,106.305,90.2657,4.36839,114.911,77.8318,46.30560684,Z
35.208,117.572,85.0263,4.36839,114.911,77.8318,46.30560684,Z
2.93759,101.352,130.679,4.36839,114.911,77.8318,46.30560684,Z
-15.8384,98.7584,57.7292,4.36839,114.911,77.8318,46.30560684,Z
-1.77003,113.674,55.2276,4.36839,114.911,77.8318,46.30560684,Z
11.698,128.999,59.1572,4.36839,114.911,77.8318,46.30560684,Z
25.2966,143.291,65.1782,4.36839,114.911,77.8318,46.30560684,Z
-0.0240323,81.9014,89.4178,4.36839,114.911,77.8318,46.30560684,Z
5.24528,76.1028,35.7871,4.36839,114.911,77.8318,46.30560684,Z
24.2978,80.7216,45.6892,4.36839,114.911,77.8318,46.30560684,Z
35.5451,97.2458,53.7811,4.36839,114.911,77.8318,46.30560684,Z
39.8764,115.581,55.966,4.36839,114.911,77.8318,46.30560684,Z
5.32838,70.7046,61.2459,4.36839,114.911,77.8318,46.30560684,Z
16.6336,63.8654,23.9352,4.36839,114.911,77.8318,46.30560684,Z
23.1895,87.04,71.4657,4.36839,114.911,77.8318,46.30560684,Z
33.8267,100.238,79.2889,4.36839,114.911,77.8318,46.30560684,Z
38.4193,113.91,73.8535,4.36839,114.911,77.8318,46.30560684,Z
14.1726,67.3009,48.1623,4.36839,114.911,77.8318,46.30560684,Z
22.0876,57.5778,16.739,4.36839,114.911,77.8318,46.30560684,Z
18.4851,94.5936,81.4726,4.36839,114.911,77.8318,46.30560684,Z
29.4769,106.305,90.2657,4.36839,114.911,77.8318,46.30560684,Z
35.208,117.572,85.0263,4.36839,114.911,77.8318,46.30560684,Z
2.93759,101.352,130.679,4.36839,114.911,77.8318,46.30560684,Z
-15.8384,98.7584,57.7292,4.36839,114.911,77.8318,46.30560684,Z
-1.77003,113.674,55.2276,4.36839,114.911,77.8318,46.30560684,Z
11.698,128.999,59.1572,4.36839,114.911,77.8318,46.30560684,Z
25.2966,143.291,65.1782,4.36839,114.911,77.8318,46.30560684,Z
-0.0240323,81.9014,89.4178,4.36839,114.911,77.8318,46.30560684,Z
5.24528,76.1028,35.7871,4.36839,114.911,77.8318,46.30560684,Z
24.2978,80.7216,45.6892,4.36839,114.911,77.8318,46.30560684,Z
35.5451,97.2458,53.7811,4.36839,114.911,77.8318,46.30560684,Z
39.8764,115.581,55.966,4.36839,114.911,77.8318,46.30560684,Z
5.32838,70.7046,61.2459,4.36839,114.911,77.8318,46.30560684,Z
16.6336,63.8654,23.9352,4.36839,114.911,77.8318,46.30560684,Z
23.1895,87.04,71.4657,4.36839,114.911,77.8318,46.30560684,Z
33.8267,100.238,79.2889,4.36839,114.911,77.8318,46.30560684,Z
38.4193,113.91,73.8535,4.36839,114.911,77.8318,46.30560684,Z
14.1726,67.3009,48.1623,4.36839,114.911,77.8318,46.30560684,Z
22.0876,57.5778,16.739,4.36839,114.911,77.8318,46.30560684,Z
18.4851,94.5936,81.4726,4.36839,114.911,77.8318,46.30560684,Z
29.4769,106.305,90.2657,4.36839,114.911,77.8318,46.30560684,Z
35.208,117.572,85.0263,4.36839,114.911,77.8318,46.30560684,Z
2.93759,101.352,130.679,4.36839,114.911,77.8318,46.30560684,Z
-15.8384,98.7584,57.7292,4.36839,114.911,77.8318,46.30560684,Z
-1.77003,113.674,55.2276,4.36839,114.911,77.8318,46.30560684,Z
11.698,128.999,59.1572,4.36839,114.911,77.8318,46.30560684,Z
25.2966,143.291,65.1782,4.36839,114.911,77.8318,46.30560684,Z
-0.0240323,81.9014,89.4178,4.36839,114.911,77.8318,46.30560684,Z
5.24528,76.1028,35.7871,4.36839,114.911,77.8318,46.30560684,Z
24.2978,80.7216,45.6892,4.36839,114.911,77.8318,46.30560684,Z
35.5451,97.2458,53.7811,4.36839,114.911,77.8318,46.30560684,Z
39.8764,115.581,55.966,4.36839,114.911,77.8318,46.30560684,Z
5.32838,70.7046,61.2459,4.36839,114.911,77.8318,46.30560684,Z
16.6336,63.8654,23.9352,4.36839,114.911,77.8318,46.30560684,Z
23.1895,87.04,71.4657,4.36839,114.911,77.8318,46.30560684,Z
33.8267,100.238,79.2889,4.36839,114.911,77.8318,46.30560684,Z
38.4193,113.91,73.8535,4.36839,114.911,77.8318,46.30560684,Z
14.1726,67.3009,48.1623,4.36839,114.911,77.8318,46.30560684,Z
22.0876,57.5778,16.739,4.36839,114.911,77.8318,46.30560684,Z
18.4851,94.5936,81.4726,4.36839,114.911,77.8318,46.30560684,Z
29.4769,106.305,90.2657,4.36839,114.911,77.8318,46.30560684,Z
35.208,117.572,85.0263,4.36839,114.911,77.8318,46.30560684,Z
2.93759,101.352,130.679,4.36839,114.911,77.8318,46.30560684,Z
-15.8384,98.7584,57.7292,4.36839,114.911,77.8318,46.30560684,Z
-1.77003,113.674,55.2276,4.36839,114.911,77.8318,46.30560684,Z
11.698,128.999,59.1572,4.36839,114.911,77.8318,46.30560684,Z
25.2966,143.291,65.1782,4.36839,114.911,77.8318,46.30560684,Z
-0.0240323,81.9014,89.4178,4.36839,114.911,77.8318,46.30560684,Z
5.24528,76.1028,35.7871,4.36839,114.911,77.8318,46.30560684,Z
24.2978,80.7216,45.6892,4.36839,114.911,77.8318,46.30560684,Z
35.5451,97.2458,53.7811,4.36839,114.911,77.8318,46.30560684,Z
39.8764,115.581,55.966,4.36839,114.911,77.8318,46.30560684,Z
5.32838,70.7046,61.2459,4.36839,114.911,77.8318,46.30560684,Z
16.6336,63.8654,23.9352,4.36839,114.911,77.8318,46.30560684,Z
23.1895,87.04,71.4657,4.36839,114.911,77.8318,46.30560684,Z
33.8267,100.238,79.2889,4.36839,114.911,77.8318,46.30560684,Z
38.4193,113.91,73.8535,4.36839,114.911,77.8318,46.30560684,Z
14.1726,67.3009,48.1623,4.36839,114.911,77.8318,46.30560684,Z
22.0876,57.5778,16.739,4.36839,114.911,77.8318,46.30560684,Z
18.4851,94.5936,81.4726,4.36839,114.911,77.8318,46.30560684,Z
29.4769,106.305,90.2657,4.36839,114.911,77.8318,46.30560684,Z
35.208,117.572,85.0263,4.36839,114.911,77.8318,46.30560684,Z
18.2371,99.9217,146.056,4.18631,112.69,92.7404,40.92531586,Z
-8.90322,88.7271,74.4173,4.18631,112.69,92.7404,40.92531586,Z
-4.82462,108.819,71.0388,4.18631,112.69,92.7404,40.92531586,Z
0.934937,128.617,73.922,4.18631,112.69,92.7404,40.92531586,Z
7.75487,147.031,78.7218,4.18631,112.69,92.7404,40.92531586,Z
17.1292,81.1305,104.604,4.18631,112.69,92.7404,40.92531586,Z
6.09493,79.7348,39.4991,4.18631,112.69,92.7404,40.92531586,Z
34.6195,98.1251,58.8821,4.18631,112.69,92.7404,40.92531586,Z
36.0952,113.527,60.9147,4.18631,112.69,92.7404,40.92531586,Z
32.4854,130.486,65.2379,4.18631,112.69,92.7404,40.92531586,Z
20.8606,73.3085,75.298,4.18631,112.69,92.7404,40.92531586,Z
22.7585,78.5878,52.643,4.18631,112.69,92.7404,40.92531586,Z
36.6361,106.741,84.4951,4.18631,112.69,92.7404,40.92531586,Z
40.5985,117.225,85.867,4.18631,112.69,92.7404,40.92531586,Z
37.5594,128.606,82.397,4.18631,112.69,92.7404,40.92531586,Z
28.7563,77.219,61.8901,4.18631,112.69,92.7404,40.92531586,Z
31.9973,77.6507,58.5984,4.18631,112.69,92.7404,40.92531586,Z
33.0023,111.724,97.066,4.18631,112.69,92.7404,40.92531586,Z
35.7514,121.373,97.4374,4.18631,112.69,92.7404,40.92531586,Z
33.9912,131.658,93.6242,4.18631,112.69,92.7404,40.92531586,Z
18.2371,99.9217,146.056,4.18631,112.69,92.7404,40.92531586,Z
-8.90322,88.7271,74.4173,4.18631,112.69,92.7404,40.92531586,Z
-4.82462,108.819,71.0388,4.18631,112.69,92.7404,40.92531586,Z
0.934937,128.617,73.922,4.18631,112.69,92.7404,40.92531586,Z
7.75487,147.031,78.7218,4.18631,112.69,92.7404,40.92531586,Z
17.1292,81.1305,104.604,4.18631,112.69,92.7404,40.92531586,Z
6.09493,79.7348,39.4991,4.18631,112.69,92.7404,40.92531586,Z
34.6195,98.1251,58.8821,4.18631,112.69,92.7404,40.92531586,Z
36.0952,113.527,60.9147,4.18631,112.69,92.7404,40.92531586,Z
32.4854,130.486,65.2379,4.18631,112.69,92.7404,40.92531586,Z
20.8606,73.3085,75.298,4.18631,112.69,92.7404,40.92531586,Z
22.7585,78.5878,52.643,4.18631,112.69,92.7404,40.92531586,Z
36.6361,106.741,84.4951,4.18631,112.69,92.7404,40.92531586,Z
40.5985,117.225,85.867,4.18631,112.69,92.7404,40.92531586,Z
37.5594,128.606,82.397,4.18631,112.69,92.7404,40.92531586,Z
28.7563,77.219,61.8901,4.18631,112.69,92.7404,40.92531586,Z
31.9973,77.6507,58.5984,4.18631,112.69,92.7404,40.92531586,Z
33.0023,111.724,97.066,4.18631,112.69,92.7404,40.92531586,Z
35.7514,121.373,97.4374,4.18631,112.69,92.7404,40.92531586,Z
33.9912,131.658,93.6242,4.18631,112.69,92.7404,40.92531586,Z
18.2371,99.9217,146.056,4.18631,112.69,92.7404,40.92531586,Z
-8.90322,88.7271,74.4173,4.18631,112.69,92.7404,40.92531586,Z
-4.82462,108.819,71.0388,4.18631,112.69,92.7404,40.92531586,Z
0.934937,128.617,73.922,4.18631,112.69,92.7404,40.92531586,Z
7.75487,147.031,78.7218,4.18631,112.69,92.7404,40.92531586,Z
17.1292,81.1305,104.604,4.18631,112.69,92.7404,40.92531586,Z
6.09493,79.7348,39.4991,4.18631,112.69,92.7404,40.92531586,Z
34.6195,98.1251,58.8821,4.18631,112.69,92.7404,40.92531586,Z
